budget;genres;imdb_id;original_title;overview;popularity;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;vote_average;vote_count
30000000.0;Action;tt0421206;Gridiron Gang;Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.;5.025475;1.0;1.0;2006-09-15;41480851.0;125.0;1.0;6.6;210.0
76000.0;Comedy;tt0063787;Vixen!;Vixen lives in a Canadian mountain resort with her naive pilot husband. While he's away flying in tourists, she gets it on with practically everybody including a husband and his wife, and even her biker brother. She is openly racist, and she makes it clear that she won't do the wild thing with her brother's biker friend, who is black.;1.310245;3.0;1.0;1968-10-15;6000000.0;70.0;1.0;5.5;16.0
40000000.0;Action;tt0472043;Apocalypto;Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.;7.735233;3.0;1.0;2006-12-07;120175290.0;139.0;1.0;7.3;1252.0
60000000.0;Action;tt0454824;Flyboys;The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.;5.460942;4.0;2.0;2006-09-22;17800000.0;140.0;2.0;6.3;274.0
11000000.0;Action;tt0493430;Jackass Number Two;Jackass Number Two is a compilation of various stunts, pranks and skits, and essentially has no plot. Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.;7.915368;1.0;1.0;2006-09-22;72778712.0;95.0;1.0;6.4;306.0
55000000.0;Drama;tt0405676;All the King's Men;The story of an idealist's rise to power in the world of Louisiana politics and the corruption that leads to his ultimate downfall. Based on the1946 Pulitzer Prize-winning novel written by Robert Penn Warren.;7.991168;5.0;1.0;2006-09-10;9450897.0;125.0;1.0;5.7;95.0
450000.0;Drama;tt0435623;Conversations with Other Women;Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.;2.333661;2.0;2.0;2006-06-07;973525.0;84.0;1.0;6.2;38.0
18000000.0;Comedy;tt0443453;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.;8.278336;2.0;1.0;2006-11-01;261572744.0;82.0;3.0;6.5;1617.0
19000000.0;Fantasy;tt0457430;El laberinto del fauno;Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.;26.817754;3.0;3.0;2006-05-27;83258226.0;118.0;1.0;7.6;3122.0
70000000.0;Action;tt0406816;The Guardian;A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.;10.031817;5.0;1.0;2006-09-28;55011732.0;139.0;1.0;6.8;394.0
85000000.0;Adventure;tt0400717;Open Season;Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.;11.744242;1.0;1.0;2006-09-29;197309027.0;83.0;1.0;6.1;676.0
20000000.0;Comedy;tt0462519;;A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.;10.725567;1.0;1.0;2006-09-29;17807569.0;100.0;1.0;5.6;112.0
90000000.0;Drama;tt0407887;The Departed;To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.;18.515448;5.0;2.0;2006-10-05;289847354.0;151.0;2.0;7.9;4455.0
12000000.0;Comedy;tt0424993;Employee of the Month;When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.;8.596352;1.0;1.0;2006-10-06;38368909.0;103.0;2.0;5.4;156.0
40000000.0;Adventure;tt0457495;Stormbreaker;Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission, when he was killed. Alex is recruited by Alan Blunt to continue the mission. He is sent to Cornwall to investigate a new computer system, which Darrius Sayle has created. He plans to give the new computer systems to every school in the country, but Mr. Blunt has other ideas and Alex must find out what it is.;8.778999;3.0;3.0;2006-07-21;23937870.0;93.0;1.0;5.1;219.0
12000000.0;Drama;tt0439289;Running with Scissors;Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.;4.926507;1.0;1.0;2006-10-27;6754898.0;116.0;1.0;5.8;80.0
20000000.0;Horror;tt0433386;The Grudge 2;In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.;6.768804;3.0;1.0;2006-10-13;39143839.0;102.0;3.0;5.3;288.0
20000000.0;Comedy;tt0483726;Man of the Year;The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.;7.018483;2.0;1.0;2006-10-09;41237648.0;115.0;1.0;5.8;129.0
20000000.0;Action;tt0419946;The Marine;A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.;6.679168;3.0;1.0;2006-10-13;22165608.0;92.0;2.0;5.0;165.0
13000000.0;Drama;tt0420609;Infamous;While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.;5.169999;4.0;1.0;;1151330.0;110.0;2.0;6.4;60.0
20000000.0;Drama;tt0430431;One Night with the King;This amazing biblical drama chronicles the brave and historic legend of Hadassah, a Jewish orphan with exceptional beauty who rises to become Queen Esther of Persia and saves Persian Jews from genocide. By revealing her heritage to the king, Esther thwarts the evil prime minister's plan to annihilate all Jews in the Persian Empire. The annual festival of Purim is inspired by her heroism.;3.660528;1.0;1.0;2006-10-13;13391174.0;123.0;1.0;6.1;12.0
26000000.0;Romance;tt0404203;Little Children;The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.;7.311148;3.0;1.0;2006-10-06;14821658.0;136.0;1.0;6.9;243.0
100000.0;Drama;tt0805526;Facing the Giants;A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.;7.485908;1.0;1.0;2006-09-29;10178331.0;111.0;1.0;6.6;64.0
6000000.0;Drama;tt0455590;The Last King of Scotland;Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.;9.424157;8.0;3.0;2006-09-01;48027970.0;121.0;4.0;7.4;568.0
2000000.0;Romance;tt0367027;Shortbus;"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality. The characters converge in a weekly Brooklyn social/artistic/sexual salon ""Shortbus"", loosely inspired by various underground NYC gatherings that took place in the early 2000's. Here, gay couple Jamie (P J DeBoy) and James (Paul Dawson) meet a young ex-model and aspiring singer Ceth (Jay Brannan).";11.547748;3.0;1.0;2006-05-20;5179037.0;101.0;1.0;6.3;141.0
76000000.0;Drama;tt0206634;Children of Men;In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.;14.114606;3.0;2.0;2006-09-22;69959751.0;109.0;1.0;7.4;2120.0
40000000.0;Drama;tt0482571;The Prestige;A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.;16.94556;3.0;1.0;2006-10-19;109676311.0;130.0;1.0;8.0;4510.0
90000000.0;War;tt0418689;Flags of Our Fathers;There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen – John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes, who fought in the battle to take Iwo Jima from the Japanese.;9.224494;4.0;1.0;2006-10-18;65900249.0;132.0;1.0;6.7;532.0
15000000.0;Drama;tt0434215;Flicka;A headstrong 16 year old Katy McLaughlin desires to work on her family's mountainside horse ranch, although her father insists she finish boarding school. Katy finds a mustang in the hills near her ranch. Katy then sets her mind to tame a mustang and prove to her father she can run the ranch. But when tragedy happens, it will take all the love and strength the family can muster to restore hope.;3.94159;3.0;2.0;2006-10-20;21000000.0;95.0;1.0;6.1;52.0
9500000.0;Drama;tt0417397;;The picture opens in Krasnoyarsk, Siberia, in late 1988, when military trainees Petrovsky, Ryaba, Chugun, Stas, Pinochet, Lyutev and Vorobyev are whipped into shape at a training camp by the brutal, sadistic commander, Warrant Officer Dygalo - prior to being sent off to the front lines. After several one-by-one dalliances with the local whore, Snow White, and a cautionary lecture on the history, geography and culture of Afghanistan (which most of the men sleep through), the trainees head off to battle - first to the Bagram air base, then to the Afghani province of Khost to secure supply lines. But nothing can begin to prepare them for the brutal devastation into which they are plunged, or the relentless tide of slaughter that scatters thousands of Soviet victims in its wake.;9.586723;7.0;3.0;2005-09-19;24000000.0;139.0;1.0;6.8;65.0
10000000.0;Horror;tt0489270;Saw III;Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.;14.938035;3.0;1.0;2006-10-27;163876815.0;108.0;1.0;6.1;1104.0
